,appid,english,required_age,achievements,positive_ratings,negative_ratings,average_playtime,median_playtime,price
25914,0.001,0,0,0,23,1,0,0,3.99
25915,0.001,1,0,0,6,1,0,0,0.0
25916,0.001,1,0,0,29,21,0,0,0.0
25917,0.001,1,0,6,6,2,0,0,3.99
25918,0.001,1,0,0,1,0,0,0,6.0
25919,0.001,1,0,6,2,1,0,0,0.79
25920,0.001,1,0,23,6,0,0,0,6.54
25921,0.001,1,0,0,3,2,0,0,3.99
25922,0.001,1,0,14,28,2,0,0,0.0
25923,0.001,1,0,0,0,1,0,0,2.09
25924,0.001,1,0,11,3,3,0,0,3.99
25925,0.001,1,0,17,36,4,0,0,15.49
25926,0.001,1,0,0,1,1,0,0,0.79
25927,0.001,1,0,0,5,1,0,0,0.79
25928,0.001,1,0,1,6,7,0,0,4.79
25929,0.001,0,0,0,20,1,0,0,1.69
25930,0.001,1,0,0,1,0,0,0,0.79
25931,0.001,1,0,10,2,0,0,0,13.49
25932,0.001,1,0,30,8,3,0,0,1.69
25933,0.001,1,0,100,2,0,0,0,0.79
25934,0.001,1,0,11,31,16,0,0,0.79
25935,0.001,1,0,0,1,1,0,0,0.79
25936,0.001,1,0,0,25,10,0,0,0.79
25937,0.001,1,0,0,17,6,0,0,7.99
25938,0.001,1,0,6,1,6,0,0,1.69
25939,0.001,1,0,24,13,2,0,0,7.19
25940,0.001,1,0,5,11,1,0,0,5.79
25941,0.001,1,0,22,13,1,0,0,3.99
25942,0.001,1,0,17,4,1,0,0,3.99
25943,0.001,1,0,6,23,4,0,0,0.79
25944,0.001,1,0,7,75,28,0,0,2.09
25945,0.001,1,0,0,97,12,0,0,10.99
25946,0.001,1,0,52,1,1,0,0,2.89
25947,0.001,1,0,33,215,73,0,0,0.0
25948,0.001,1,0,30,258,60,162,162,13.99
25949,0.001,1,0,22,42,9,0,0,0.0
25950,0.001,0,0,105,4945,1035,614,823,23.79
25951,0.001,1,0,0,20,39,0,0,2.89
25952,0.001,1,0,0,0,3,0,0,0.79
25953,0.001,1,0,0,1,0,0,0,0.79
25954,0.001,1,0,0,31,9,0,0,0.0
25955,0.001,1,0,5,33,3,0,0,0.79
25956,0.001,1,0,0,2,0,0,0,0.0
25957,0.001,1,0,0,3,0,0,0,0.0
25958,0.001,1,0,12,1,0,0,0,0.79
25959,0.001,1,0,100,16,10,0,0,0.79
25960,0.001,1,0,15,2,1,0,0,6.19
25961,0.001,1,0,23,14,2,0,0,7.19
25962,0.001,1,0,0,5,3,0,0,4.99
25963,0.001,1,0,0,1,0,0,0,3.99
25964,0.001,1,0,0,131,61,0,0,0.0
25965,0.001,1,0,48,9,2,0,0,7.19
25966,0.001,1,0,0,9,3,0,0,7.19
25967,0.001,1,0,16,1,0,0,0,0.79
25968,0.001,1,0,0,1,0,0,0,9.29
25969,0.001,1,0,10,5,7,0,0,3.99
25970,0.001,0,0,25,13,4,0,0,10.29
25971,0.001,1,0,5,2,2,0,0,11.39
25972,0.001,1,0,44,27,4,0,0,2.89
25973,0.001,1,0,0,1079,29,816,816,7.19
25974,0.001,1,0,6,3,3,0,0,0.79
25975,0.001,1,0,0,7,0,0,0,4.79
25976,0.001,1,0,0,11,5,0,0,2.89
25977,0.001,1,0,10,1,1,0,0,3.99
25978,0.001,1,0,13,8,3,0,0,0.0
25979,0.001,1,0,0,13,2,0,0,0.79
25980,0.001,1,0,26,12,3,0,0,2.09
25981,0.001,1,0,0,2,1,0,0,5.19
25982,0.001,1,0,9,13,2,0,0,1.69
25983,0.001,1,0,0,1,2,0,0,10.29
25984,0.001,1,0,0,9,4,0,0,3.99
25985,0.001,1,0,0,5,0,0,0,6.99
25986,0.001,1,0,0,6,2,0,0,0.79
25987,0.001,1,0,0,135,137,0,0,5.19
25988,0.001,1,0,27,7,1,0,0,4.79
25989,0.001,1,0,23,18,0,0,0,0.79
25990,0.001,0,0,0,3,3,0,0,2.09
25991,0.001,1,0,22,4,2,0,0,5.19
25992,0.001,1,0,22,1,23,0,0,5.79
25993,0.001,1,0,17,6,2,0,0,11.39
25994,0.001,1,0,9,5,0,0,0,7.49
25995,0.001,1,0,0,16,3,0,0,3.99
25996,0.001,1,18,0,6,1,0,0,2.89
25997,0.001,1,0,15,10,6,0,0,11.99
25998,0.001,1,0,0,111,17,0,0,0.0
25999,0.001,1,0,0,8,0,0,0,1.69
26000,0.001,0,0,7,1,3,0,0,5.79
26001,0.001,1,0,1,4,0,0,0,0.79
26002,0.001,1,0,0,0,3,0,0,0.79
26003,0.001,1,0,0,5,1,0,0,12.99
26004,0.001,1,0,0,2,2,0,0,2.89
26005,0.001,1,0,0,5,1,0,0,4.99
26006,0.001,1,0,0,1,0,0,0,4.79
26007,0.001,1,0,6,13,3,0,0,3.99
26008,0.001,1,0,0,0,3,0,0,0.79
26009,0.001,1,0,0,1,1,0,0,0.79
26010,0.001,0,0,9,71,2,0,0,1.69
26011,0.001,1,0,0,3,0,0,0,2.89
26012,0.001,1,0,0,4,2,0,0,0.79
26013,0.001,1,0,0,5,1,0,0,0.79
26014,0.001,1,0,0,2,1,0,0,2.89
26015,0.001,0,0,0,6,0,0,0,2.89
26016,0.001,0,0,0,7,4,0,0,2.89
26017,0.001,1,0,0,65,5,0,0,10.29
26018,0.001,1,0,0,10,5,0,0,2.09
26019,0.001,1,0,0,8,6,0,0,0.79
26020,0.001,1,0,0,11,4,0,0,2.09
26021,0.001,1,0,0,199,18,0,0,1.69
26022,0.001,1,0,30,12,5,0,0,0.79
26023,0.001,1,0,20,5,1,0,0,6.19
26024,0.001,1,0,0,6,1,0,0,0.79
26025,0.001,1,0,0,94,16,0,0,0.0
26026,0.001,1,0,0,1,0,0,0,1.69
26027,0.001,1,0,0,6,2,0,0,1.69
26028,0.001,1,0,16,7,2,0,0,15.49
26029,0.001,1,0,0,5,0,0,0,0.0
26030,0.001,1,0,11,12,1,0,0,3.99
26031,0.001,1,0,20,2,2,0,0,0.79
26032,0.001,1,0,48,613,52,7,7,0.79
26033,0.001,1,0,35,15,1,0,0,23.79
26034,0.001,1,0,5,1,0,0,0,0.79
26035,0.001,1,0,8,4,1,0,0,5.79
26036,0.001,1,0,5,1,0,0,0,0.79
26037,0.001,1,0,25,24,2,0,0,0.0
26038,0.001,1,0,53,4,0,0,0,0.79
26039,0.001,1,0,0,3,2,0,0,0.79
26040,0.001,1,0,0,1,1,0,0,5.79
26041,0.001,0,0,0,6,2,0,0,0.79
26042,0.001,1,0,9,18,0,0,0,3.99
26043,0.001,1,0,0,2,1,0,0,0.0
26044,0.001,1,0,0,8,1,0,0,0.0
26045,0.001,1,0,0,32,11,0,0,0.79
26046,0.001,1,0,14,1,0,0,0,1.99
26047,0.001,1,0,0,16,6,0,0,0.0
26048,0.001,1,0,0,140,29,0,0,0.0
26049,0.001,1,0,0,2,0,0,0,6.19
26050,0.001,1,0,19,351,59,16,16,6.19
26051,0.001,0,0,25,10,4,0,0,10.29
26052,0.001,1,0,0,20,7,0,0,0.0
26053,0.001,1,0,21,2,0,0,0,2.09
26054,0.001,1,0,0,0,1,0,0,2.89
26055,0.001,1,0,10,216,70,0,0,0.0
26056,0.001,1,0,0,8,2,0,0,7.19
26057,0.001,1,0,25,23,4,0,0,0.0
26058,0.001,1,0,0,1,0,0,0,0.79
26059,0.001,1,0,1,2,2,0,0,0.79
26060,0.001,1,0,0,4,1,0,0,11.39
26061,0.001,1,0,27,54,1,0,0,0.79
26062,0.001,1,0,0,24,8,0,0,0.0
26063,0.001,1,0,0,0,1,0,0,10.29
26064,0.001,1,0,9,0,1,0,0,3.99
26065,0.001,1,0,0,1,0,0,0,5.19
26066,0.001,1,0,0,8,2,0,0,5.19
26067,0.001,1,0,19,38,4,0,0,0.79
26068,0.001,1,0,0,74,10,0,0,11.39
26069,0.001,1,0,8,10,0,0,0,0.79
26070,0.001,1,0,0,7,11,0,0,7.19
26071,0.001,1,0,0,0,3,0,0,8.29
26072,0.001,1,0,0,4,0,0,0,5.19
26073,0.001,0,0,2,1,0,0,0,1.69
26074,0.001,1,0,35,6,4,0,0,5.19
26075,0.001,1,0,43,4,1,0,0,4.79
26076,0.001,1,0,0,3,2,0,0,0.0
26077,0.001,1,0,0,1,0,0,0,3.99
26078,0.001,1,0,15,7,11,0,0,7.19
26079,0.001,1,0,0,3,0,0,0,7.19
26080,0.001,1,0,9,0,2,0,0,5.19
26081,0.001,1,0,0,49,5,0,0,0.0
26082,0.001,1,0,100,13,2,0,0,0.79
26083,0.001,1,0,0,6,0,0,0,6.99
26084,0.001,1,0,15,28,5,0,0,10.29
26085,0.001,1,0,12,20,7,0,0,11.49
26086,0.001,1,0,10,7,11,0,0,10.99
26087,0.001,1,0,0,1,1,0,0,7.19
26088,0.001,1,0,19,4,1,0,0,6.19
26089,0.001,0,0,17,16,1,0,0,2.09
26090,0.001,1,0,0,1,6,0,0,2.09
26091,0.001,1,0,21,1,0,0,0,2.89
26092,0.001,1,0,0,8,2,0,0,5.19
26093,0.001,0,0,0,103,4,0,0,0.0
26094,0.001,1,0,0,3,0,0,0,7.19
26095,0.001,0,0,12,41,1,0,0,0.79
26096,0.001,1,0,24,3,1,0,0,7.19
26097,0.001,1,0,8,2,2,0,0,11.39
26098,0.001,1,0,0,10,0,0,0,3.99
26099,0.001,1,0,0,3,0,0,0,2.09
26100,0.001,1,0,9,5,2,0,0,7.99
26101,0.001,0,0,9,653,29,0,0,2.89
26102,0.001,1,0,0,3,1,0,0,0.0
26103,0.001,1,0,13,20,6,0,0,2.19
26104,0.001,1,0,3,0,2,0,0,3.99
26105,0.001,1,0,1,9,5,0,0,4.79
26106,0.001,1,0,0,3,2,0,0,3.99
26107,0.001,1,0,48,4,0,0,0,0.0
26108,0.001,1,0,0,1,2,0,0,9.29
26109,0.001,1,0,11,9,0,0,0,1.69
26110,0.001,1,0,0,8,4,0,0,2.09
26111,0.001,0,0,0,34,23,0,0,0.0
26112,0.001,1,0,0,1,0,0,0,11.39
26113,0.001,1,0,0,6,4,0,0,0.0
26114,0.001,1,0,0,10,9,0,0,0.0
26115,0.001,0,0,85,40,7,0,0,0.0
26116,0.001,1,0,18,0,1,0,0,3.99
26117,0.001,1,0,20,12,6,0,0,0.79
26118,0.001,1,0,0,0,1,0,0,1.99
26119,0.001,1,0,0,1,0,0,0,1.69
26120,0.001,1,0,23,9,1,0,0,23.79
26121,0.001,1,0,0,3,2,0,0,0.79
26122,0.001,1,0,47,4,1,0,0,23.79
26123,0.001,1,0,32,5,2,0,0,0.79
26124,0.001,1,0,0,201,88,0,0,7.19
26125,0.001,1,0,0,17,5,0,0,0.0
26126,0.001,1,0,0,4,0,0,0,7.19
26127,0.001,1,0,2,30,3,0,0,0.79
26128,0.001,1,0,0,18,6,0,0,3.99
26129,0.001,0,0,0,1,4,0,0,0.79
26130,0.001,1,0,0,8,2,0,0,0.79
26131,0.001,1,0,0,0,3,0,0,2.09
26132,0.001,1,0,0,0,2,0,0,3.99
26133,0.001,1,0,72,103,9,0,0,2.89
26134,0.001,1,0,0,1,1,0,0,0.79
26135,0.001,1,0,0,5,9,0,0,0.0
26136,0.001,1,0,28,16,4,0,0,1.69
26137,0.001,1,0,29,6,0,0,0,5.19
26138,0.001,1,0,1,5,5,0,0,2.09
26139,0.001,1,0,0,2,1,0,0,4.79
26140,0.001,1,0,55,15,2,0,0,13.49
26141,0.001,1,0,0,59,6,0,0,0.0
26142,0.001,1,0,0,2,4,0,0,4.79
26143,0.001,1,0,0,47,1,0,0,1.69
26144,0.001,1,0,7,2,0,0,0,3.99
26145,0.001,1,0,100,522,19,9,9,0.79
26146,0.001,1,0,0,73,28,0,0,11.0
26147,0.001,1,0,30,4,0,0,0,2.09
26148,0.001,1,0,0,0,3,0,0,0.9
26149,0.001,1,0,0,2,0,0,0,5.19
26150,0.001,1,0,24,2,2,0,0,0.79
26151,0.001,1,0,9,24,1,0,0,3.15
26152,0.001,1,0,38,0,1,0,0,3.99
26153,0.001,1,0,0,7,4,0,0,0.79
26154,0.001,1,0,0,35,1,0,0,2.89
26155,0.001,1,0,45,3,1,0,0,2.35
26156,0.001,1,0,32,10,1,0,0,11.39
26157,0.001,1,0,29,13,0,0,0,4.79
26158,0.001,1,0,17,8,2,0,0,10.29
26159,0.001,0,0,0,3,0,0,0,9.29
26160,0.001,1,0,40,3,0,0,0,2.09
26161,0.001,1,0,2,7,0,0,0,2.89
26162,0.001,1,0,0,1,0,0,0,1.69
26163,0.001,1,0,0,8,1,0,0,7.19
26164,0.001,1,0,0,13,5,0,0,1.69
26165,0.001,1,0,0,12,0,0,0,2.09
26166,0.001,1,0,43,0,1,0,0,7.19
26167,0.001,1,0,0,102,18,0,0,0.0
26168,0.001,1,0,12,7,0,0,0,0.99
26169,0.001,1,0,0,125,17,0,0,0.0
26170,0.001,1,0,0,221,26,0,0,7.19
26171,0.001,1,0,0,9,3,0,0,5.79
26172,0.001,1,0,16,3,0,0,0,15.49
26173,0.001,0,0,0,1,6,0,0,0.79
26174,0.001,1,0,23,1,0,0,0,0.79
26175,0.001,1,0,100,20,3,0,0,0.79
26176,0.001,1,0,14,7,2,0,0,0.0
26177,0.001,0,0,66,29,2,0,0,5.19
26178,0.001,1,0,0,3,0,0,0,2.99
26179,0.001,1,0,0,1,0,0,0,4.79
26180,0.001,1,0,0,2,0,0,0,4.79
26181,0.001,1,0,0,0,2,0,0,3.99
26182,0.001,1,0,11,1,2,0,0,0.79
26183,0.001,1,0,0,12,7,0,0,2.89
26184,0.001,1,0,20,3,1,0,0,0.79
26185,0.001,1,0,13,5,0,0,0,0.0
26186,0.001,1,0,5,3,1,0,0,1.69
26187,0.001,1,0,0,1,1,0,0,18.9
26188,0.001,0,0,95,41,1,0,0,7.19
26189,0.001,1,0,2,0,1,0,0,8.29
26190,0.001,1,0,0,6,1,0,0,2.09
26191,0.001,1,0,100,4,6,0,0,0.79
26192,0.001,1,0,100,3,1,0,0,0.79
26193,0.001,1,0,14,10,1,0,0,2.09
26194,0.001,1,0,7,2,2,0,0,0.79
26195,0.001,1,0,12,3,0,0,0,4.79
26196,0.001,1,0,0,2,2,0,0,19.49
26197,0.001,1,0,0,16,2,0,0,0.79
26198,0.001,1,0,0,4,3,0,0,0.0
26199,0.001,1,0,0,122,29,0,0,1.69
26200,0.001,1,0,0,3,0,0,0,0.0
26201,0.001,1,0,6,12,0,0,0,7.19
26202,0.001,1,0,52,2,1,0,0,0.79
26203,0.001,1,0,6,25,2,0,0,0.79
26204,0.001,1,0,6,1,1,0,0,7.19
26205,0.001,1,0,0,3,1,0,0,2.89
26206,0.001,1,0,29,35,0,0,0,3.99
26207,0.001,1,0,0,10,3,0,0,4.99
26208,0.001,1,0,0,9,3,0,0,2.09
26209,0.001,1,0,0,6,0,0,0,0.0
26210,0.001,0,0,0,8,2,0,0,5.19
26211,0.001,1,0,11,5,1,0,0,4.79
26212,0.001,1,0,6,24,1,0,0,0.79
26213,0.001,1,0,45,9,1,0,0,2.89
26214,0.001,1,0,0,42,20,0,0,0.0
26215,0.001,1,0,10,7,1,0,0,8.29
26216,0.001,1,0,0,6,0,0,0,1.69
26217,0.001,1,0,8,4,2,0,0,0.79
26218,0.001,1,0,0,3,1,0,0,1.69
26219,0.001,1,0,100,20,0,0,0,10.29
26220,0.001,1,0,30,32,25,0,0,0.79
26221,0.001,1,0,0,4,1,0,0,2.89
26222,0.001,1,0,0,8,5,0,0,6.19
26223,0.001,1,0,10,34,10,0,0,7.19
26224,0.001,1,0,12,39,25,0,0,1.69
26225,0.001,1,0,0,3,1,0,0,5.19
26226,0.001,1,0,0,12,4,0,0,0.79
26227,0.001,1,0,17,1720,76,7,7,0.79
26228,0.001,1,0,36,9,1,0,0,1.69
26229,0.001,1,0,0,10,1,0,0,5.79
26230,0.001,1,0,5,4,0,0,0,4.79
26231,0.001,1,0,9,48,0,0,0,2.09
26232,0.001,1,0,16,1,2,0,0,4.79
26233,0.001,1,0,0,9,1,0,0,4.79
26234,0.001,0,0,0,61,16,0,0,0.79
26235,0.001,1,0,0,22,7,0,0,9.29
26236,0.001,1,0,6,1,0,0,0,0.79
26237,0.001,1,0,0,24,21,0,0,0.0
26238,0.001,0,0,5,7,19,0,0,1.69
26239,0.001,1,0,0,0,1,0,0,3.99
26240,0.001,1,0,9,1,0,0,0,9.29
26241,0.001,1,0,0,6,4,0,0,1.69
26242,0.001,1,0,10,0,4,0,0,3.99
26243,0.001,1,0,18,5,0,0,0,2.89
26244,0.001,1,0,7,1,0,0,0,7.19
26245,0.001,1,0,22,9,0,0,0,7.19
26246,0.001,1,0,23,5,0,0,0,23.79
26247,0.001,1,0,9,6,1,0,0,10.99
26248,0.001,1,0,0,1,1,0,0,0.79
26249,0.001,1,0,24,8,0,0,0,7.19
26250,0.001,1,0,0,2,0,0,0,2.89
26251,0.001,1,0,0,1,1,0,0,0.79
26252,0.001,1,0,0,2,0,0,0,7.19
26253,0.001,1,0,0,3,5,0,0,0.0
26254,0.001,0,0,7,22,6,0,0,0.0
26255,0.001,1,0,5,144,31,0,0,0.0
26256,0.001,1,0,0,1,0,0,0,0.79
26257,0.001,1,0,0,0,1,0,0,5.79
26258,0.001,1,0,29,8,1,0,0,0.79
26259,0.001,1,0,15,7,0,0,0,7.19
26260,0.001,1,0,0,4,1,0,0,2.99
26261,0.001,1,0,0,50,2,0,0,15.49
26262,0.001,1,0,0,4,0,0,0,2.09
26263,0.001,1,0,0,3,3,0,0,1.69
26264,0.001,1,0,0,6,3,0,0,2.89
26265,0.001,1,0,0,3,1,0,0,3.99
26266,0.001,1,0,0,6,6,0,0,0.79
26267,0.001,1,0,5,8,5,0,0,3.99
26268,0.001,1,0,8,1,2,0,0,3.99
26269,0.001,1,0,0,15,0,0,0,5.79
26270,0.001,1,0,0,15,3,0,0,0.99
26271,0.001,1,0,0,50,2,0,0,8.29
26272,0.001,1,0,0,0,1,0,0,1.69
26273,0.001,1,0,0,12,0,0,0,4.79
26274,0.001,1,0,8,10,0,0,0,3.99
26275,0.001,1,0,0,64,13,0,0,0.0
26276,0.001,1,0,0,55,38,0,0,2.09
26277,0.001,1,0,9,552,28,0,0,1.69
26278,0.001,1,0,0,1,1,0,0,3.99
26279,0.001,1,0,23,33,0,0,0,2.09
26280,0.001,1,0,0,18,1,0,0,7.19
26281,0.001,1,0,0,16,1,0,0,0.0
26282,0.001,1,0,48,11,8,0,0,1.69
26283,0.001,1,0,20,23,5,0,0,10.49
26284,0.001,1,0,8,22,3,0,0,0.79
26285,0.001,1,0,0,0,1,0,0,7.19
26286,0.001,0,0,0,23,16,0,0,2.09
26287,0.001,1,0,10,128,351,0,0,7.19
26288,0.001,1,0,16,3,0,0,0,1.69
26289,0.001,1,0,0,29,9,0,0,2.09
26290,0.001,1,0,19,1,0,0,0,2.09
26291,0.001,1,0,0,0,1,0,0,9.29
26292,0.001,1,0,0,4,1,0,0,5.0
26293,0.001,1,0,69,48,10,0,0,0.0
26294,0.001,1,0,13,10,3,0,0,5.19
26295,0.001,1,0,12,6,0,0,0,3.99
26296,0.001,1,0,17,6,3,0,0,6.99
26297,0.001,1,0,27,6,0,0,0,14.49
26298,0.001,0,0,5,5,1,0,0,1.69
26299,0.001,1,0,0,1,1,0,0,1.69
26300,0.001,1,0,0,1,1,0,0,7.19
26301,0.001,0,0,0,3,0,0,0,0.79
26302,0.001,1,0,0,3,0,0,0,0.0
26303,0.001,0,0,0,37,14,0,0,4.79
26304,0.001,1,0,0,18,0,0,0,15.49
26305,0.001,0,0,0,9,0,0,0,1.69
26306,0.001,0,0,0,140,2,0,0,0.0
26307,0.001,1,0,0,1,0,0,0,1.69
26308,0.001,1,0,0,4,1,0,0,3.99
26309,0.001,1,0,7,11,1,0,0,2.09
26310,0.001,1,0,0,2,0,0,0,2.89
26311,0.001,1,0,12,1,0,0,0,0.79
26312,0.001,1,0,15,1,0,0,0,3.99
26313,0.001,1,0,0,0,1,88,88,7.19
26314,0.001,1,0,0,6,0,0,0,0.79
26315,0.001,1,0,0,79,31,0,0,0.0
26316,0.001,0,0,0,20,1,0,0,0.79
26317,0.001,1,0,11,12,8,0,0,0.79
26318,0.001,1,0,0,20,3,0,0,0.79
26319,0.001,1,0,100,1,0,0,0,0.79
26320,0.001,1,0,0,11,0,0,0,0.0
26321,0.001,1,0,4,5,4,0,0,3.99
26322,0.001,1,0,0,4,1,0,0,0.79
26323,0.001,1,0,100,13,4,0,0,0.79
26324,0.001,1,0,0,0,4,0,0,2.09
26325,0.001,1,18,0,21,0,0,0,31.99
26326,0.001,1,0,0,15,0,0,0,2.89
26327,0.001,1,0,11,17,0,0,0,7.99
26328,0.001,1,0,0,3,0,0,0,4.79
26329,0.001,1,0,0,13,4,0,0,0.0
26330,0.001,1,0,0,0,1,0,0,5.79
26331,0.001,1,0,0,22,13,0,0,4.79
26332,0.001,1,0,0,6,0,0,0,1.69
26333,0.001,1,0,19,51,7,0,0,6.19
26334,0.001,1,0,15,7,1,0,0,3.99
26335,0.001,1,0,0,3,0,0,0,7.19
26336,0.001,1,0,0,3,1,0,0,0.79
26337,0.001,1,0,18,19,1,0,0,3.99
26338,0.001,1,0,10,6,4,0,0,10.99
26339,0.001,1,0,0,1,1,0,0,23.79
26340,0.001,1,0,0,3,1,0,0,27.79
26341,0.001,1,0,100,137,7,0,0,0.79
26342,0.001,1,0,0,147,28,0,0,11.39
26343,0.001,0,0,14,42,19,0,0,0.79
26344,0.001,1,0,6,0,1,0,0,4.79
26345,0.001,1,0,0,5,0,0,0,1.69
26346,0.001,1,0,7,44,10,0,0,1.69
26347,0.001,1,0,0,15,2,0,0,4.79
26348,0.001,1,0,8,19,1,0,0,3.99
26349,0.001,1,0,12,32,1,0,0,5.79
26350,0.001,1,0,0,2,0,0,0,2.89
26351,0.001,1,0,0,3,0,0,0,6.99
26352,0.001,1,0,0,15,0,0,0,2.09
26353,0.001,1,0,0,1,0,0,0,2.09
26354,0.001,1,0,0,4,0,0,0,0.0
26355,0.001,0,0,0,31,4,0,0,2.89
26356,0.001,1,0,0,83,18,0,0,0.0
26357,0.001,1,0,14,11,0,0,0,5.19
26358,0.001,1,0,0,11,0,0,0,1.99
26359,0.001,1,0,100,271,21,6,6,0.79
26360,0.001,1,0,0,1,1,0,0,1.99
26361,0.001,1,0,0,6,6,0,0,0.79
26362,0.001,0,0,12,7,1,0,0,5.79
26363,0.001,1,0,100,47,17,0,0,0.79
26364,0.001,1,0,0,19,0,0,0,0.0
26365,0.001,1,0,11,16,2,0,0,3.99
26366,0.001,1,0,0,9,0,0,0,2.09
26367,0.001,1,0,100,9,5,0,0,0.79
26368,0.001,1,0,0,4,1,0,0,2.09
26369,0.001,1,0,0,1,2,0,0,0.79
26370,0.001,1,0,19,1,0,0,0,2.89
26371,0.001,1,0,5,11,5,0,0,15.49
26372,0.001,1,18,21,16,6,0,0,2.99
26373,0.001,0,0,0,2,4,0,0,11.39
26374,0.001,1,0,0,2,0,0,0,1.69
26375,0.001,1,0,3,1,1,0,0,2.89
26376,0.001,1,0,0,62,4,0,0,0.0
26377,0.001,1,0,0,3,2,0,0,11.39
26378,0.001,1,0,6,9,1,0,0,5.79
26379,0.001,0,0,0,0,3,0,0,15.49
26380,0.001,1,0,0,4,1,0,0,2.09
26381,0.001,1,0,15,47,14,0,0,5.19
26382,0.001,1,0,0,2,5,0,0,0.79
26383,0.001,1,0,0,4,1,0,0,0.79
26384,0.001,1,0,0,15,4,0,0,0.79
26385,0.001,1,0,10,17,3,0,0,5.79
26386,0.001,1,0,0,1,3,0,0,1.69
26387,0.001,1,0,0,28,14,0,0,7.19
26388,0.001,1,0,0,2,1,0,0,11.69
26389,0.001,1,0,0,2,0,0,0,13.49
26390,0.001,1,0,0,2,3,0,0,10.29
26391,0.001,1,0,0,25,4,0,0,0.79
26392,0.001,0,0,15,35,11,0,0,5.19
26393,0.001,1,0,0,85,32,0,0,15.49
26394,0.001,1,0,0,2,0,0,0,27.79
26395,0.001,1,0,19,1,2,0,0,1.69
26396,0.001,1,0,12,8,3,0,0,3.99
26397,0.001,1,0,17,1,1,0,0,7.19
26398,0.001,1,0,0,354,45,0,0,0.0
26399,0.001,1,0,100,26,3,0,0,0.79
26400,0.001,0,0,0,5,0,0,0,0.0
26401,0.001,1,0,0,2,0,0,0,5.19
26402,0.001,1,0,12,2,0,0,0,0.79
26403,0.001,1,0,20,5,1,0,0,4.79
26404,0.001,1,0,60,1,6,0,0,3.99
26405,0.001,1,0,18,8,0,0,0,3.99
26406,0.001,1,0,0,3,1,0,0,6.99
26407,0.001,1,0,26,46,11,0,0,9.29
26408,0.001,1,0,45,203,34,0,0,11.39
26409,0.001,1,0,0,1,4,0,0,3.02
26410,0.001,1,0,0,3,0,0,0,3.99
26411,0.001,1,0,0,1,0,0,0,7.19
26412,0.001,1,0,0,11,7,0,0,0.0
26413,0.001,1,0,0,54,23,0,0,0.0
26414,0.001,1,0,100,68,19,0,0,0.0
26415,0.001,1,0,0,9,4,0,0,1.9
26416,0.001,1,0,0,4,0,0,0,2.09
26417,0.001,1,0,10,1,0,0,0,2.09
26418,0.001,0,0,0,2,2,0,0,13.49
26419,0.001,1,0,100,5,6,0,0,0.79
26420,0.001,1,0,0,9,7,0,0,0.0
26421,0.001,0,0,0,1,0,0,0,9.29
26422,0.001,1,0,0,11,4,0,0,0.79
26423,0.001,1,0,17,9,2,0,0,1.69
26424,0.001,1,0,7,14,0,0,0,0.79
26425,0.001,1,0,0,5,3,0,0,2.09
26426,0.001,1,0,0,9,1,0,0,1.69
26427,0.001,1,0,24,3,0,0,0,1.69
26428,0.001,1,0,0,5,0,0,0,3.99
26429,0.001,1,0,0,14,8,0,0,3.99
26430,0.001,1,0,9,1,1,0,0,2.09
26431,0.001,1,0,0,27,6,0,0,0.79
26432,0.001,1,0,9,9,10,0,0,1.69
26433,0.001,1,0,17,20,10,0,0,15.99
26434,0.001,0,0,0,34,19,0,0,5.79
26435,0.001,1,0,0,2,2,0,0,2.89
26436,0.001,1,0,16,4,0,0,0,3.99
26437,0.001,1,0,6,10,2,0,0,5.19
26438,0.001,0,0,0,1,0,0,0,14.49
26439,0.001,1,0,61,7,1,0,0,0.79
26440,0.001,1,0,0,2,0,0,0,3.99
26441,0.001,1,0,2,6,1,0,0,7.42
26442,0.001,1,0,0,3,3,0,0,0.0
26443,0.001,1,0,0,0,1,0,0,5.19
26444,0.001,1,18,5,3,0,0,0,3.99
26445,0.001,1,0,0,3,1,0,0,5.19
26446,0.001,1,0,0,2,1,0,0,2.89
26447,0.001,0,0,0,30,4,0,0,0.0
26448,0.001,1,0,3,1,1,0,0,1.69
26449,0.001,1,0,16,3,0,0,0,0.8
26450,0.001,1,0,0,9,0,0,0,3.99
26451,0.001,1,0,0,2,1,0,0,9.29
26452,0.001,1,0,0,1,2,0,0,0.79
26453,0.001,1,0,14,1,0,0,0,0.79
26454,0.001,1,0,22,1,0,0,0,5.19
26455,0.001,1,0,54,85,28,0,0,0.0
26456,0.001,1,0,0,1,0,0,0,7.19
26457,0.001,1,0,16,1,0,0,0,8.99
26458,0.001,1,0,0,3,2,0,0,9.29
26459,0.001,1,0,26,16,4,0,0,0.99
26460,0.001,1,0,0,0,1,0,0,3.99
26461,0.001,1,0,20,19,2,0,0,17.99
26462,0.001,1,0,0,42,16,0,0,3.99
26463,0.001,1,0,0,0,1,0,0,0.79
26464,0.001,1,0,0,13,1,0,0,3.99
26465,0.001,1,0,13,10,1,0,0,8.29
26466,0.001,1,0,0,4,1,0,0,1.69
26467,0.001,1,0,24,8,3,0,0,11.39
26468,0.001,1,0,0,132,34,17,17,15.49
26469,0.001,1,0,0,0,2,0,0,7.19
26470,0.001,1,0,30,6,1,0,0,15.49
26471,0.001,1,0,0,6,4,0,0,0.0
